11
4 4 3
0 65 0 237
0 66 149 255
0 67 58 196
0 68 0 171
0 69 63 326
0 70 56 310
0 71 132 283
0 72 0 271
0 73 17 385
0 74 26 173
0 75 104 274
0 76 128 164
0 77 0 190
0 78 0 217
0 79 0 278
0 80 27 212
0 81 0 114
0 82 171 221
0 83 16 246
0 84 0 181
0 85 291 93
0 86 7 219
0 87 36 207
0 88 131 113
0 89 46 247
0 90 0 228
0 91 116 86
0 92 17 293
0 93 12 157
0 94 20 373
0 95 150 239
0 96 0 300
0 97 192 217
0 98 164 259
0 99 10 302
0 100 211 117
0 101 151 68
0 102 139 263
0 103 142 184
0 104 174 67
0 105 0 188
0 106 208 149
0 107 105 296
0 108 24 192
0 109 28 110
0 110 174 161
0 111 0 71
0 112 0 179
0 113 0 339
0 114 26 346
0 115 106 292
0 116 0 218
0 117 0 114
0 118 112 272
0 119 102 264
0 120 91 174
0 121 4 220
0 122 204 224
0 123 143 255
0 124 96 295
0 125 144 129
0 126 61 337
0 127 80 112
0 128 5 291
0 129 46 301
0 130 102 316
0 131 122 229
0 132 0 374
0 133 10 179
0 134 0 334
0 135 36 214
0 136 0 238
0 137 126 290
0 138 0 81
0 139 163 176
0 140 129 257
0 141 0 228
0 142 77 197
0 143 0 316
0 144 165 171
0 145 226 92
0 146 343 34
0 147 0 338
0 148 0 349
0 149 90 247
1 0 0 425
1 2 0 182
1 3 19 228
1 4 113 309
1 5 120 308
1 6 209 81
1 7 113 265
1 8 83 299
1 9 62 301
1 10 30 397
1 11 0 280
1 12 155 215
1 13 120 161
1 14 66 178
1 15 0 212
1 16 18 219
1 17 74 70
1 18 0 111
1 19 65 212
1 20 76 110
1 21 48 230
1 22 63 133
1 23 0 135
1 24 0 178
1 25 0 366
1 26 59 287
1 27 0 88
1 28 105 280
1 29 42 282
1 30 104 115
1 31 0 48
1 32 157 266
1 33 90 57
1 34 117 223
1 35 136 278
1 36 66 281
1 37 48 247
1 38 15 370
1 39 47 376
1 40 260 124
1 41 166 152
1 42 229 187
1 43 40 201
1 44 23 344
1 45 44 334
1 46 24 251
1 47 14 347
1 48 67 322
1 49 6 401
1 50 104 324
1 51 78 245
1 52 213 106
1 53 0 269
1 54 12 302
1 55 122 305
1 56 128 280
1 57 73 299
1 58 0 276
1 59 154 263
1 60 179 94
1 61 0 195
1 62 0 326
1 63 21 220
1 64 0 266
1 65 32 191
1 66 0 180
1 67 0 279
1 68 61 279
1 69 0 163
1 70 170 143
1 71 193 153
1 72 0 154
1 73 235 39
1 74 31 254
1 75 204 154
1 76 23 266
1 77 0 237
1 78 0 216
1 79 170 196
1 80 0 225
1 81 71 313
1 82 99 206
1 83 52 275
1 84 22 321
1 85 82 335
1 86 195 231
1 87 113 237
1 88 22 313
1 89 162 196
1 90 0 204
1 91 0 366
1 92 96 270
1 93 86 327
1 94 0 69
1 95 84 210
1 96 137 240
1 97 43 249
1 98 155 177
1 99 119 153
1 100 0 328
1 101 21 379
1 102 21 162
1 103 0 247
1 104 0 363
1 105 59 247
1 106 71 285
1 107 261 129
1 108 3 282
1 109 67 352
1 110 0 265
1 111 0 354
1 112 0 246
1 113 207 131
1 114 198 81
1 115 76 208
1 116 28 214
1 117 104 314
1 118 28 171
1 119 215 172
1 120 131 260
1 121 197 204
1 122 122 303
1 123 226 178
1 124 0 278
1 125 0 297
1 126 58 97
1 127 51 319
1 128 0 248
1 129 156 159
1 130 47 164
1 131 154 215
1 132 0 54
1 133 57 310
1 134 167 91
1 135 92 304
1 136 0 199
1 137 92 168
1 138 14 351
1 139 10 295
1 140 68 293
1 141 38 255
1 142 0 240
1 143 307 109
1 144 107 265
1 145 9 364
1 146 0 393
1 147 90 96
1 148 293 86
1 149 42 305
2 0 142 250
2 1 6 182
2 3 97 47
2 4 242 180
2 5 0 213
2 6 131 136
2 7 225 83
2 8 32 160
2 9 137 163
2 10 200 218
2 11 0 150
2 12 0 141
2 13 130 38
2 14 274 121
2 15 0 162
2 16 6 142
2 17 149 115
2 18 37 128
2 19 296 31
2 20 0 116
2 21 237 116
2 22 0 72
2 23 40 109
2 24 144 15
2 25 40 208
2 26 235 146
2 27 290 128
2 28 0 103
2 29 0 108
2 30 325 73
2 31 205 147
2 32 162 204
2 33 229 125
2 34 21 54
2 35 240 142
2 36 0 119
2 37 0 65
2 38 120 190
2 39 0 210
2 40 0 67
2 41 297 126
2 42 93 57
2 43 153 46
2 44 12 192
2 45 0 153
2 46 83 121
2 47 0 167
2 48 233 141
2 49 156 226
2 50 0 141
2 51 0 117
2 52 44 101
2 53 0 198
2 54 245 131
2 55 0 160
2 56 0 102
2 57 164 139
2 58 309 94
2 59 185 99
2 60 70 95
2 61 190 159
2 62 186 163
2 63 341 50
2 64 134 105
2 65 367 15
2 66 56 85
2 67 178 165
2 68 221 143
2 69 180 162
2 70 105 123
2 71 80 34
2 72 297 50
2 73 99 145
2 74 51 76
2 75 0 30
2 76 268 110
2 77 0 84
2 78 236 34
2 79 173 65
2 80 341 43
2 81 11 136
2 82 323 30
2 83 0 124
2 84 154 202
2 85 252 167
2 86 169 121
2 87 203 115
2 88 106 146
2 89 218 25
2 90 119 22
2 91 0 207
2 92 233 147
2 93 0 195
2 94 232 148
2 95 69 114
2 96 283 126
2 97 75 143
2 98 326 87
2 99 141 123
2 100 54 175
2 101 122 216
2 102 267 51
2 103 225 66
2 104 107 194
2 105 277 106
2 106 44 133
2 107 92 59
2 108 41 165
2 109 107 201
2 110 182 89
2 111 0 181
2 112 276 82
2 113 256 95
2 114 249 102
2 115 200 169
2 116 20 86
2 117 291 136
2 118 320 102
2 119 22 15
2 120 198 78
2 121 0 47
2 122 241 142
2 123 93 80
2 124 94 156
2 125 0 128
2 126 0 116
2 127 149 140
2 128 4 127
2 129 0 62
2 130 0 84
2 131 30 106
2 132 198 139
2 133 0 190
2 134 318 93
2 135 225 138
2 136 69 19
2 137 0 53
2 138 9 171
2 139 219 169
2 140 9 220
2 141 0 91
2 142 5 58
2 143 211 75
2 144 152 83
2 145 149 182
2 146 0 217
2 147 175 118
2 148 189 125
2 149 10 154
3 0 81 214
3 1 5 228
3 2 218 47
3 4 0 177
3 5 129 221
3 6 204 183
3 7 0 43
3 8 28 129
3 9 74 157
3 10 27 180
3 11 278 124
3 12 46 166
3 13 137 70
3 14 236 155
3 15 211 190
3 16 0 165
3 17 195 161
3 18 0 173
3 19 347 28
3 20 37 161
3 21 163 131
3 22 95 106
3 23 174 151
3 24 106 57
3 25 66 187
3 26 0 115
3 27 153 175
3 28 5 73
3 29 99 82
3 30 232 120
3 31 221 194
3 32 59 224
3 33 95 171
3 34 222 28
3 35 0 114
3 36 0 104
3 37 190 20
3 38 0 151
3 39 0 184
3 40 296 108
3 41 0 165
3 42 0 66
3 43 376 44
3 44 201 175
3 45 128 112
3 46 33 101
3 47 186 129
3 48 71 95
3 49 0 191
3 50 82 98
3 51 182 98
3 52 61 138
3 53 0 216
3 54 113 105
3 55 214 152
3 56 146 71
3 57 260 121
3 58 0 49
3 59 212 60
3 60 11 141
3 61 0 191
3 62 213 141
3 63 190 51
3 64 303 69
3 65 238 45
3 66 87 117
3 67 0 171
3 68 43 142
3 69 9 200
3 70 0 164
3 71 141 75
3 72 165 93
3 73 145 191
3 74 293 51
3 75 220 77
3 76 155 102
3 77 70 84
3 78 31 21
3 79 129 67
3 80 219 9
3 81 117 102
3 82 32 39
3 83 229 91
3 84 216 202
3 85 66 141
3 86 105 136
3 87 293 127
3 88 104 122
3 89 280 34
3 90 326 30
3 91 43 185
3 92 61 125
3 93 116 190
3 94 0 194
3 95 90 136
3 96 0 113
3 97 52 157
3 98 240 120
3 99 0 162
3 100 33 159
3 101 94 191
3 102 193 91
3 103 149 34
3 104 63 165
3 105 178 109
3 106 61 122
3 107 193 106
3 108 61 170
3 109 103 184
3 110 234 64
3 111 162 150
3 112 110 73
3 113 188 125
3 114 197 148
3 115 202 199
3 116 5 103
3 117 0 101
3 118 106 137
3 119 137 56
3 120 154 41
3 121 12 63
3 122 0 101
3 123 0 112
3 124 0 133
3 125 0 106
3 126 77 163
3 127 260 102
3 128 22 109
3 129 26 87
3 130 115 103
3 131 0 125
3 132 164 185
3 133 116 190
3 134 222 140
3 135 0 96
3 136 323 29
3 137 222 76
3 138 238 134
3 139 8 170
3 140 0 236
3 141 0 55
3 142 257 18
3 143 151 122
3 144 141 43
3 145 150 139
3 146 156 181
3 147 0 164
3 148 91 172
3 149 0 117
4 0 15 166
4 1 0 309
4 2 181 180
4 3 0 177
4 5 0 61
4 6 154 231
4 7 153 153
4 8 0 295
4 9 339 22
4 10 147 163
4 11 123 297
4 12 0 104
4 13 127 217
4 14 0 136
4 15 0 122
4 16 75 99
4 17 138 243
4 18 138 202
4 19 0 159
4 20 164 200
4 21 0 80
4 22 163 247
4 23 30 176
4 24 0 170
4 25 0 78
4 26 115 284
4 27 45 223
4 28 40 120
4 29 184 110
4 30 114 204
4 31 153 262
4 32 45 103
4 33 156 259
4 34 143 205
4 35 101 285
4 36 304 78
4 37 86 172
4 38 0 155
4 39 34 102
4 40 42 236
4 41 0 164
4 42 159 234
4 43 171 215
4 44 0 54
4 45 137 154
4 46 0 277
4 47 120 144
4 48 104 194
4 49 146 148
4 50 48 169
4 51 0 275
4 52 0 270
4 53 42 92
4 54 0 97
4 55 87 31
4 56 126 123
4 57 163 69
4 58 11 164
4 59 47 227
4 60 175 221
4 61 39 139
4 62 0 75
4 63 26 132
4 64 75 236
4 65 34 165
4 66 37 130
4 67 344 34
4 68 219 37
4 69 231 175
4 70 126 172
4 71 128 209
4 72 97 168
4 73 0 271
4 74 0 129
4 75 0 188
4 76 168 75
4 77 272 97
4 78 259 163
4 79 0 239
4 80 174 169
4 81 265 121
4 82 0 153
4 83 75 259
4 84 0 27
4 85 60 89
4 86 165 78
4 87 86 74
4 88 247 86
4 89 165 194
4 90 239 166
4 91 35 81
4 92 33 300
4 93 291 17
4 94 101 245
4 95 185 99
4 96 135 290
4 97 213 63
4 98 58 133
4 99 179 162
4 100 314 51
4 101 0 99
4 102 229 159
4 103 0 147
4 104 203 104
4 105 13 74
4 106 0 57
4 107 10 195
4 108 177 30
4 109 141 57
4 110 0 119
4 111 119 113
4 112 84 104
4 113 136 271
4 114 0 243
4 115 128 133
4 116 243 101
4 117 108 124
4 118 0 139
4 119 62 194
4 120 7 149
4 121 237 133
4 122 162 255
4 123 224 133
4 124 22 307
4 125 142 89
4 126 124 212
4 127 18 134
4 128 0 286
4 129 0 242
4 130 17 264
4 131 28 95
4 132 139 256
4 133 0 17
4 134 0 227
4 135 157 246
4 136 81 182
4 137 0 233
4 138 254 143
4 139 0 15
4 140 226 93
4 141 117 225
4 142 14 162
4 143 142 214
4 144 110 153
4 145 251 176
4 146 212 151
4 147 213 214
4 148 0 224
4 149 95 278
5 0 9 222
5 1 6 308
5 2 30 213
5 3 13 221
5 4 258 61
5 6 164 228
5 7 0 205
5 8 8 346
5 9 8 80
5 10 57 223
5 11 62 345
5 12 21 94
5 13 0 247
5 14 246 131
5 15 119 99
5 16 0 90
5 17 61 250
5 18 110 197
5 19 0 199
5 20 164 199
5 21 154 98
5 22 70 272
5 23 122 175
5 24 109 200
5 25 0 133
5 26 66 334
5 27 64 220
5 28 117 175
5 29 189 165
5 30 57 217
5 31 46 260
5 32 293 56
5 33 0 265
5 34 0 248
5 35 0 334
5 36 40 133
5 37 92 220
5 38 196 216
5 39 177 159
5 40 107 258
5 41 173 156
5 42 96 270
5 43 0 254
5 44 158 112
5 45 13 215
5 46 13 322
5 47 0 205
5 48 0 252
5 49 0 206
5 50 15 228
5 51 20 319
5 52 52 290
5 53 89 47
5 54 9 155
5 55 0 91
5 56 226 177
5 57 147 128
5 58 16 218
5 59 41 277
5 60 0 230
5 61 0 117
5 62 203 136
5 63 0 172
5 64 93 286
5 65 208 199
5 66 69 143
5 67 0 51
5 68 54 84
5 69 142 154
5 70 17 166
5 71 37 236
5 72 191 188
5 73 125 273
5 74 205 178
5 75 0 213
5 76 67 125
5 77 217 137
5 78 169 204
5 79 0 277
5 80 0 213
5 81 213 181
5 82 232 190
5 83 112 309
5 84 306 41
5 85 261 150
5 86 210 93
5 87 133 98
5 88 208 146
5 89 0 232
5 90 14 204
5 91 67 136
5 92 71 346
5 93 0 65
5 94 21 240
5 95 197 107
5 96 0 333
5 97 43 70
5 98 0 144
5 99 0 156
5 100 182 112
5 101 146 154
5 102 126 179
5 103 213 195
5 104 6 163
5 105 263 112
5 106 0 112
5 107 178 212
5 108 114 52
5 109 0 112
5 110 242 171
5 111 236 173
5 112 11 150
5 113 30 296
5 114 0 253
5 115 267 107
5 116 163 127
5 117 0 184
5 118 44 142
5 119 34 226
5 120 22 200
5 121 214 167
5 122 72 308
5 123 122 147
5 124 59 354
5 125 0 147
5 126 196 212
5 127 0 194
5 128 0 331
5 129 0 272
5 130 0 295
5 131 71 110
5 132 52 256
5 133 0 45
5 134 106 238
5 135 106 300
5 136 53 220
5 137 0 265
5 138 23 204
5 139 65 58
5 140 356 36
5 141 8 273
5 142 199 209
5 143 50 228
5 144 21 205
5 145 177 237
5 146 4 211
5 147 208 213
5 148 114 223
5 149 96 330
6 0 7 358
6 1 0 81
6 2 54 136
6 3 0 183
6 4 192 231
6 5 0 228
6 7 50 213
6 8 127 283
6 9 178 225
6 10 52 334
6 11 0 267
6 12 105 135
6 13 246 132
6 14 21 98
6 15 0 131
6 16 0 138
6 17 168 42
6 18 391 30
6 19 38 160
6 20 389 31
6 21 76 153
6 22 0 121
6 23 0 56
6 24 217 127
6 25 85 292
6 26 101 269
6 27 46 9
6 28 90 219
6 29 186 220
6 30 143 63
6 31 96 33
6 32 183 186
6 33 0 51
6 34 40 187
6 35 25 263
6 36 57 212
6 37 220 200
6 38 63 309
6 39 22 305
6 40 241 104
6 41 0 72
6 42 114 165
6 43 0 170
6 44 112 269
6 45 61 277
6 46 134 237
6 47 132 287
6 48 62 275
6 49 0 335
6 50 96 271
6 51 79 231
6 52 238 111
6 53 168 188
6 54 6 236
6 55 15 230
6 56 78 220
6 57 0 229
6 58 93 226
6 59 0 232
6 60 0 46
6 61 261 115
6 62 5 256
6 63 0 160
6 64 113 237
6 65 136 139
6 66 91 106
6 67 183 200
6 68 69 203
6 69 60 86
6 70 288 62
6 71 0 119
6 72 24 93
6 73 111 49
6 74 9 195
6 75 0 106
6 76 0 196
6 77 50 169
6 78 111 166
6 79 58 175
6 80 198 178
6 81 0 252
6 82 236 152
6 83 106 252
6 84 0 242
6 85 93 266
6 86 130 153
6 87 254 161
6 88 0 246
6 89 0 157
6 90 0 154
6 91 128 293
6 92 103 260
6 93 0 249
6 94 0 14
6 95 220 132
6 96 105 232
6 97 98 169
6 98 111 102
6 99 0 72
6 100 35 255
6 101 0 308
6 102 0 99
6 103 74 193
6 104 123 294
6 105 143 174
6 106 152 213
6 107 261 77
6 108 159 203
6 109 60 277
6 110 133 204
6 111 103 287
6 112 0 181
6 113 45 133
6 114 355 58
6 115 269 128
6 116 283 142
6 117 124 253
6 118 215 93
6 119 0 131
6 120 205 207
6 121 138 142
6 122 152 275
6 123 306 105
6 124 119 270
6 125 0 230
6 126 245 22
6 127 82 260
6 128 174 238
6 129 0 142
6 130 100 158
6 131 265 138
6 132 316 31
6 133 0 231
6 134 261 53
6 135 25 273
6 136 0 155
6 137 152 146
6 138 53 290
6 139 33 217
6 140 177 213
6 141 111 224
6 142 3 191
6 143 45 66
6 144 76 213
6 145 93 309
6 146 54 329
6 147 139 20
6 148 153 11
6 149 6 283
7 0 0 171
7 1 11 265
7 2 0 83
7 3 0 43
7 4 97 153
7 5 55 205
7 6 158 213
7 8 184 142
7 9 191 132
7 10 187 137
7 11 0 145
7 12 220 168
7 13 76 113
7 14 188 166
7 15 56 194
7 16 152 166
7 17 0 197
7 18 10 198
7 19 187 54
7 20 0 188
7 21 88 127
7 22 0 149
7 23 255 173
7 24 294 88
7 25 0 149
7 26 172 132
7 27 75 204
7 28 293 36
7 29 286 46
7 30 124 153
7 31 0 228
7 32 159 217
7 33 89 208
7 34 82 66
7 35 250 133
7 36 48 75
7 37 153 26
7 38 34 108
7 39 283 143
7 40 196 149
7 41 0 182
7 42 100 108
7 43 0 86
7 44 163 141
7 45 202 70
7 46 0 128
7 47 81 86
7 48 36 65
7 49 275 148
7 50 0 59
7 51 277 127
7 52 140 180
7 53 88 209
7 54 333 67
7 55 0 124
7 56 389 33
7 57 193 89
7 58 119 15
7 59 171 75
7 60 0 175
7 61 108 199
7 62 211 104
7 63 0 56
7 64 59 84
7 65 316 75
7 66 0 129
7 67 145 154
7 68 0 121
7 69 76 215
7 70 172 183
7 71 266 115
7 72 0 120
7 73 18 228
7 74 293 28
7 75 303 112
7 76 0 80
7 77 290 75
7 78 0 50
7 79 286 108
7 80 0 41
7 81 301 60
7 82 218 61
7 83 0 106
7 84 75 179
7 85 0 102
7 86 70 131
7 87 256 119
7 88 0 84
7 89 0 76
7 90 363 62
7 91 102 147
7 92 232 149
7 93 186 163
7 94 64 225
7 95 94 138
7 96 43 144
7 97 0 148
7 98 279 133
7 99 47 179
7 100 46 125
7 101 0 151
7 102 264 115
7 103 389 20
7 104 0 124
7 105 0 97
7 106 252 96
7 107 0 139
7 108 0 153
7 109 0 150
7 110 0 34
7 111 127 108
7 112 0 58
7 113 227 168
7 114 211 185
7 115 0 204
7 116 317 104
7 117 262 59
7 118 135 150
7 119 92 96
7 120 314 7
7 121 0 75
7 122 317 104
7 123 87 126
7 124 0 155
7 125 281 70
7 126 0 192
7 127 140 59
7 128 77 138
7 129 0 130
7 130 37 145
7 131 250 126
7 132 0 220
7 133 0 168
7 134 38 175
7 135 274 95
7 136 177 69
7 137 127 118
7 138 226 91
7 139 27 148
7 140 0 225
7 141 0 74
7 142 374 26
7 143 28 157
7 144 0 0
7 145 0 99
7 146 197 138
7 147 134 193
7 148 202 202
7 149 301 126
8 0 103 270
8 1 48 299
8 2 22 160
8 3 39 129
8 4 0 295
8 5 42 346
8 6 89 283
8 7 271 142
8 9 0 274
8 10 0 230
8 11 0 23
8 12 45 294
8 13 10 152
8 14 139 280
8 15 96 318
8 16 0 294
8 17 90 249
8 18 54 283
8 19 135 156
8 20 133 270
8 21 154 260
8 22 139 168
8 23 130 267
8 24 6 174
8 25 0 281
8 26 398 14
8 27 64 277
8 28 15 176
8 29 67 187
8 30 112 222
8 31 107 282
8 32 56 352
8 33 113 253
8 34 93 107
8 35 112 21
8 36 5 218
8 37 278 126
8 38 52 205
8 39 74 268
8 40 0 182
8 41 27 286
8 42 146 119
8 43 0 116
8 44 144 278
8 45 50 171
8 46 340 49
8 47 0 192
8 48 265 122
8 49 16 253
8 50 0 149
8 51 0 55
8 52 126 194
8 53 10 344
8 54 22 205
8 55 0 266
8 56 120 174
8 57 0 230
8 58 181 132
8 59 0 69
8 60 164 237
8 61 90 317
8 62 68 240
8 63 244 179
8 64 149 60
8 65 59 167
8 66 5 243
8 67 0 295
8 68 98 263
8 69 0 322
8 70 34 283
8 71 235 166
8 72 132 209
8 73 59 273
8 74 0 168
8 75 0 184
8 76 0 222
8 77 192 211
8 78 238 149
8 79 167 108
8 80 208 137
8 81 139 188
8 82 140 167
8 83 0 38
8 84 0 322
8 85 0 234
8 86 0 264
8 87 11 254
8 88 91 221
8 89 229 135
8 90 0 155
8 91 135 278
8 92 0 35
8 93 0 305
8 94 110 291
8 95 93 265
8 96 116 63
8 97 47 284
8 98 34 245
8 99 0 283
8 100 105 264
8 101 12 277
8 102 161 211
8 103 101 151
8 104 38 248
8 105 0 235
8 106 0 238
8 107 165 210
8 108 27 294
8 109 9 287
8 110 119 177
8 111 23 229
8 112 66 196
8 113 118 169
8 114 14 232
8 115 0 326
8 116 167 231
8 117 32 185
8 118 4 261
8 119 90 158
8 120 0 147
8 121 187 191
8 122 193 46
8 123 74 238
8 124 0 32
8 125 92 210
8 126 0 267
8 127 150 179
8 128 142 53
8 129 0 143
8 130 0 136
8 131 169 254
8 132 0 274
8 133 18 310
8 134 114 232
8 135 58 57
8 136 273 143
8 137 238 138
8 138 125 197
8 139 31 291
8 140 53 363
8 141 69 74
8 142 83 138
8 143 0 217
8 144 251 142
8 145 37 178
8 146 0 239
8 147 114 269
8 148 0 273
8 149 326 23
9 0 218 155
9 1 9 301
9 2 0 163
9 3 264 157
9 4 0 22
9 5 0 80
9 6 0 225
9 7 18 132
9 8 79 274
9 10 0 149
9 11 122 276
9 12 0 104
9 13 168 200
9 14 0 132
9 15 257 126
9 16 212 100
9 17 0 234
9 18 0 197
9 19 0 140
9 20 172 194
9 21 0 73
9 22 0 232
9 23 0 170
9 24 244 154
9 25 0 72
9 26 44 263
9 27 56 216
9 28 53 98
9 29 16 88
9 30 206 192
9 31 82 254
9 32 154 116
9 33 155 250
9 34 55 185
9 35 109 264
9 36 237 56
9 37 206 151
9 38 0 137
9 39 252 92
9 40 141 221
9 41 207 160
9 42 58 215
9 43 0 196
9 44 80 47
9 45 233 134
9 46 0 256
9 47 0 125
9 48 0 173
9 49 232 136
9 50 0 148
9 51 56 254
9 52 6 256
9 53 159 104
9 54 302 75
9 55 0 11
9 56 116 101
9 57 114 48
9 58 99 143
9 59 78 206
9 60 0 211
9 61 0 142
9 62 0 57
9 63 40 114
9 64 118 215
9 65 0 147
9 66 33 121
9 67 273 41
9 68 0 23
9 69 176 175
9 70 64 168
9 71 0 193
9 72 173 155
9 73 0 263
9 74 197 108
9 75 0 173
9 76 227 55
9 77 133 79
9 78 36 144
9 79 56 220
9 80 185 149
9 81 326 101
9 82 228 134
9 83 129 238
9 84 213 48
9 85 109 72
9 86 104 72
9 87 0 64
9 88 245 66
9 89 0 176
9 90 0 148
9 91 270 74
9 92 30 279
9 93 255 33
9 94 124 239
9 95 53 94
9 96 0 270
9 97 15 63
9 98 34 125
9 99 210 158
9 100 0 38
9 101 162 91
9 102 0 146
9 103 157 126
9 104 246 90
9 105 9 58
9 106 159 36
9 107 59 182
9 108 0 37
9 109 183 53
9 110 135 98
9 111 136 97
9 112 221 85
9 113 103 255
9 114 0 232
9 115 189 138
9 116 288 89
9 117 235 104
9 118 0 133
9 119 0 177
9 120 152 128
9 121 7 117
9 122 76 234
9 123 228 123
9 124 37 286
9 125 328 68
9 126 22 205
9 127 223 114
9 128 87 266
9 129 132 224
9 130 39 246
9 131 0 87
9 132 153 248
9 133 5 37
9 134 172 216
9 135 3 224
9 136 259 164
9 137 116 215
9 138 206 124
9 139 212 23
9 140 180 110
9 141 0 204
9 142 60 141
9 143 157 202
9 144 0 132
9 145 0 158
9 146 70 137
9 147 219 206
9 148 190 217
9 149 60 257
10 0 101 40
10 1 27 397
